HOSPITAL NAME,CITY,AREA,ADDRESS,DOCTORS,CONTACT,Lat,Long,Google Map Link
Cosmetics Hospital,Rawalpindi,Bahria Town,"Cosmetics Hospital, Civic Centre,Above Kfc,Phase 4, Bahria Town, Rawalpindi",-,3326461983,24.8281172,67.059702,https://www.google.com/maps/search/?api=1&query=Cosmetics+Hospital%2C+Civic+Centre%2CAbove+Kfc%2CPhase+4%2C+Bahria+Town%2C+Rawalpindi
The Rheumatology Clinic,Rawalpindi,Bahria Town,"The Rheumatology Clinic, Excel Labs Main Gt Road, Near Bahria Phase 1-6, Swan Camp, Bahria Town, Rawalpindi",1,3356743862,,,https://www.google.com/maps/search/?api=1&query=The+Rheumatology+Clinic%2C+Excel+Labs+Main+Gt+Road%2C+Near+Bahria+Phase+1-6%2C+Swan+Camp%2C+Bahria+Town%2C+Rawalpindi
Aesthetic Dentistry Centre,Rawalpindi,Bahria Town,"Aesthetic Dentistry Centre, 176, Near Faysal Bank, Bahria Spring North Commercial, Bahria Phase 7, Bahria Town, Rawalpindi",2,0324 5072197,33.51923,73.0865269,https://www.google.com/maps/search/?api=1&query=Aesthetic+Dentistry+Centre%2C+176%2C+Near+Faysal+Bank%2C+Bahria+Spring+North+Commercial%2C+Bahria+Phase+7%2C+Bahria+Town%2C+Rawalpindi
Dental Specialist Clinic,Rawalpindi,Bahria Town,"Dental Specialist Clinic, Cornice Road, Phase 6, Bahria Town, Rawalpindi",-,3335790811,33.59272,73.058305,https://www.google.com/maps/search/?api=1&query=Dental+Specialist+Clinic%2C+Cornice+Road%2C+Phase+6%2C+Bahria+Town%2C+Rawalpindi
Dental Clinic By Kamran Khan,Rawalpindi,Bahria Town,"Dental Clinic By Kamran Khan, Abu Bakr Avenue Opposite Bahria International Hospital Phase 8, Bahria Town, Rawalpindi",1,3315935404,,,https://www.google.com/maps/search/?api=1&query=Dental+Clinic+By+Kamran+Khan%2C+Abu+Bakr+Avenue+Opposite+Bahria+International+Hospital+Phase+8%2C+Bahria+Town%2C+Rawalpindi
Dr. Ejaz Clinic,Rawalpindi,Bahria Town,"Dr. Ejaz Clinic, Street 39, 2 Commercial Area Rd, Phase 2 Bahria Town, Bahria Town, Rawalpindi",1,3335275275,33.55862337,73.12164046,https://www.google.com/maps/search/?api=1&query=Dr.+Ejaz+Clinic%2C+Street+39%2C+2+Commercial+Area+Rd%2C+Phase+2+Bahria+Town%2C+Bahria+Town%2C+Rawalpindi
Imc Hospital,Rawalpindi,Bahria Town,"Imc Hospital, Phase 7, Bahria Town, Rawalpindi",-,0333 1332278,33.51756175,73.08503681,https://www.google.com/maps/search/?api=1&query=Imc+Hospital%2C+Phase+7%2C+Bahria+Town%2C+Rawalpindi
Medicent Aesthetic Clinic,Rawalpindi,Bahria Town,"Medicent Aesthetic Clinic, Behria Town Phase 4, Bahria Town, Rawalpindi",-,3005897160,33.5214526,73.0916469,https://www.google.com/maps/search/?api=1&query=Medicent+Aesthetic+Clinic%2C+Behria+Town+Phase+4%2C+Bahria+Town%2C+Rawalpindi
Prime Health Clinic,Rawalpindi,Bahria Town,"Prime Health Clinic, Phase 7, Bahria Town, Rawalpindi",1,-1,33.549724,73.121982,https://www.google.com/maps/search/?api=1&query=Prime+Health+Clinic%2C+Phase+7%2C+Bahria+Town%2C+Rawalpindi
"The Mind Solutions, Psych Clinic",Rawalpindi,Bahria Town,"The Mind Solutions, Psych Clinic, Office No 2,Hamza Arcade Ist Floor,Near Ideas By Gul Ahmed,Phase 7, Bahria Town, Rawalpindi",-,3345888070,33.7001939,72.9737272,https://www.google.com/maps/search/?api=1&query=The+Mind+Solutions%2C+Psych+Clinic%2C+Office+No+2%2CHamza+Arcade+Ist+Floor%2CNear+Ideas+By+Gul+Ahmed%2CPhase+7%2C+Bahria+Town%2C+Rawalpindi
Arham Dental Clinic,Rawalpindi,Bahria Town,"Arham Dental Clinic, First Floor Plaza No, 12 Ali Haider Ave, Commercial Phase 8 Ali Block, Bahria Town, Rawalpindi",1,3358370661,33.5502173,73.1239422,https://www.google.com/maps/search/?api=1&query=Arham+Dental+Clinic%2C+First+Floor+Plaza+No%2C+12+Ali+Haider+Ave%2C+Commercial+Phase+8+Ali+Block%2C+Bahria+Town%2C+Rawalpindi
Dental Polyclinic,Rawalpindi,Bahria Town,"Dental Polyclinic, Civic Center 1St Floor, 178 Block D, Bahria Town, Rawalpindi",1,3345438488,33.5502173,73.1239422,https://www.google.com/maps/search/?api=1&query=Dental+Polyclinic%2C+Civic+Center+1St+Floor%2C+178+Block+D%2C+Bahria+Town%2C+Rawalpindi
Dental Specialist Hospital,Rawalpindi,Bahria Town,"Dental Specialist Hospital, Phase 6,Main Avenue Road, Bahria Town, Rawalpindi",1,3215272812,33.55886,73.11964,https://www.google.com/maps/search/?api=1&query=Dental+Specialist+Hospital%2C+Phase+6%2CMain+Avenue+Road%2C+Bahria+Town%2C+Rawalpindi
Dr. Adnan Saleem (Cardiologist) Hospital,Rawalpindi,Bahria Town,"Dr. Adnan Saleem (Cardiologist) Hospital, House # 205, Rose Road, Safari Villas 3, Bahria Town, Rawalpindi",1,3349239680,33.555539,73.127801,https://www.google.com/maps/search/?api=1&query=Dr.+Adnan+Saleem+%28Cardiologist%29+Hospital%2C+House+%23+205%2C+Rose+Road%2C+Safari+Villas+3%2C+Bahria+Town%2C+Rawalpindi
Dr. Eman Dental Care Hospital,Rawalpindi,Bahria Town,"Dr. Eman Dental Care Hospital, B Road, 7/11 Commercial Market, Phase 5, Bahria Town, Rawalpindi",1,3315991135,33.55417,73.129424,https://www.google.com/maps/search/?api=1&query=Dr.+Eman+Dental+Care+Hospital%2C+B+Road%2C+7%2F11+Commercial+Market%2C+Phase+5%2C+Bahria+Town%2C+Rawalpindi
Mumtaz Medical Centre,Rawalpindi,Bahria Town,"Mumtaz Medical Centre, Building 5,Park View Commercial,Street 9,Phase 3, Bahria Town, Rawalpindi",1,(051) 5732692,33.54421095,73.09477662,https://www.google.com/maps/search/?api=1&query=Mumtaz+Medical+Centre%2C+Building+5%2CPark+View+Commercial%2CStreet+9%2CPhase+3%2C+Bahria+Town%2C+Rawalpindi
Psychological Services Hospital,Rawalpindi,Bahria Town,"Psychological Services Hospital, 232/24,Street No4, Aechs Rawalpindi, Bahria Town, Rawalpindi",1,3336744436,33.592242,73.075446,https://www.google.com/maps/search/?api=1&query=Psychological+Services+Hospital%2C+232%2F24%2CStreet+No4%2C+Aechs+Rawalpindi%2C+Bahria+Town%2C+Rawalpindi
Shaheen Medical Centre,Rawalpindi,Bahria Town,"Shaheen Medical Centre, Umar Block, Phase 8, Bahria Town, Bahria Town, Rawalpindi",1,3088779431,33.6353124,73.076541,https://www.google.com/maps/search/?api=1&query=Shaheen+Medical+Centre%2C+Umar+Block%2C+Phase+8%2C+Bahria+Town%2C+Bahria+Town%2C+Rawalpindi
Skin Club Hospital,Rawalpindi,Bahria Town,"Skin Club Hospital, Block A, Civic Center, Behind Subway, Phase 4, Bahria Town, Rawalpindi",1,3215890600,33.5502173,73.1239422,https://www.google.com/maps/search/?api=1&query=Skin+Club+Hospital%2C+Block+A%2C+Civic+Center%2C+Behind+Subway%2C+Phase+4%2C+Bahria+Town%2C+Rawalpindi
Cure Dental Clinic & Maxillofacial Surgery Centre,Rawalpindi,Bahria Phase 7,"Cure Dental Clinic & Maxillofacial Surgery Centre, Shop#G3/G4, Haroon-1 Plaza, River View Commercial Mini Ext-2, Bahria Phase 7, Rawalpindi",3,0300 1533570,,,https://www.google.com/maps/search/?api=1&query=Cure+Dental+Clinic+%26+Maxillofacial+Surgery+Centre%2C+Shop%23G3%2FG4%2C+Haroon-1+Plaza%2C+River+View+Commercial+Mini+Ext-2%2C+Bahria+Phase+7%2C+Rawalpindi
Dental Studio By Dr. Laila Hayat Hospital,Rawalpindi,Bahria Phase 7,"Dental Studio By Dr. Laila Hayat Hospital, Shop No G6 , China Center 2 Wilayat Complex Bahria Phase 7, Bahria Phase 7, Rawalpindi",2,0333 5237907,,,https://www.google.com/maps/search/?api=1&query=Dental+Studio+By+Dr.+Laila+Hayat+Hospital%2C+Shop+No+G6+%2C+China+Center+2+Wilayat+Complex+Bahria+Phase+7%2C+Bahria+Phase+7%2C+Rawalpindi
Defense Medical Complex Hospital,Rawalpindi,Bahria Phase 7,"Defense Medical Complex Hospital, South Spring Commercial Near Clock Tower Bahria Town Phase 7, Bahria Phase 7, Rawalpindi",1,3118545787,34.007747,71.519903,https://www.google.com/maps/search/?api=1&query=Defense+Medical+Complex+Hospital%2C+South+Spring+Commercial+Near+Clock+Tower+Bahria+Town+Phase+7%2C+Bahria+Phase+7%2C+Rawalpindi
Islamabad Physiotherapy & Rehabilitation Center (Iprc) - Phase 7 Branch,Rawalpindi,Bahria Phase 7,"Islamabad Physiotherapy & Rehabilitation Center (Iprc) - Phase 7 Branch, Plaza 1N Spring North Near Green Valley, Bahria Phase 7, Rawalpindi",-,3318777844,33.6004516,73.0079488,https://www.google.com/maps/search/?api=1&query=Islamabad+Physiotherapy+%26+Rehabilitation+Center+%28Iprc%29+-+Phase+7+Branch%2C+Plaza+1N+Spring+North+Near+Green+Valley%2C+Bahria+Phase+7%2C+Rawalpindi
Shah Alam Physiotherapy Centre,Rawalpindi,Bahria Phase 7,"Shah Alam Physiotherapy Centre, Office 05 Block, Time Square Commercial, Lane 2, Bahria Phase 7, Rawalpindi",3,3486677000,33.5501884,73.1254922,https://www.google.com/maps/search/?api=1&query=Shah+Alam+Physiotherapy+Centre%2C+Office+05+Block%2C+Time+Square+Commercial%2C+Lane+2%2C+Bahria+Phase+7%2C+Rawalpindi
Time To Smile - Dental Clinic,Rawalpindi,Bahria Phase 7,"Time To Smile - Dental Clinic, 2, Gf, Sama Arcade 3 Spring North, Bahria Phase 7, Rawalpindi",1,3458556658,33.530714,73.121115,https://www.google.com/maps/search/?api=1&query=Time+To+Smile+-+Dental+Clinic%2C+2%2C+Gf%2C+Sama+Arcade+3+Spring+North%2C+Bahria+Phase+7%2C+Rawalpindi
Wellspring Medical Care Clinic,Rawalpindi,Bahria Phase 7,"Wellspring Medical Care Clinic, Wallayat Complex, Bahria Phase 7, Rawalpindi",2,042-32591432,24.8109285,67.0177817,https://www.google.com/maps/search/?api=1&query=Wellspring+Medical+Care+Clinic%2C+Wallayat+Complex%2C+Bahria+Phase+7%2C+Rawalpindi
Nazeer Begum Memorial Hospital,Rawalpindi,Bahria Phase 8,"Nazeer Begum Memorial Hospital, Plaza No 13, Linear Commercial, Near Bahria Maintenance Office, Bahria Phase 8, Rawalpindi",36,042-32591427,24.8668507,67.0226996,https://www.google.com/maps/search/?api=1&query=Nazeer+Begum+Memorial+Hospital%2C+Plaza+No+13%2C+Linear+Commercial%2C+Near+Bahria+Maintenance+Office%2C+Bahria+Phase+8%2C+Rawalpindi
Alpha Dental & Surgical Practice Hospital,Rawalpindi,Bahria Phase 8,"Alpha Dental & Surgical Practice Hospital, Phase 8 Bahria Town, Bahria Phase 8, Rawalpindi",-,3317714005,,,https://www.google.com/maps/search/?api=1&query=Alpha+Dental+%26+Surgical+Practice+Hospital%2C+Phase+8+Bahria+Town%2C+Bahria+Phase+8%2C+Rawalpindi
Dr. Rehana Aesthetic Clinic,Rawalpindi,Bahria Phase 8,"Dr. Rehana Aesthetic Clinic, 1144, Street 15-A, Overseas, Bahria Phase 8, Rawalpindi",1,3335224060,33.5894289,73.1300515,https://www.google.com/maps/search/?api=1&query=Dr.+Rehana+Aesthetic+Clinic%2C+1144%2C+Street+15-A%2C+Overseas%2C+Bahria+Phase+8%2C+Rawalpindi
Hopewell Medical Center,Rawalpindi,Bahria Phase 8,"Hopewell Medical Center, Hashmart, Plaza 3, Middle Ring Road, Overseas Sector 5, Commercial Area, Bahria Phase 8, Rawalpindi",-,3111222398,33.6356323,73.0749984,https://www.google.com/maps/search/?api=1&query=Hopewell+Medical+Center%2C+Hashmart%2C+Plaza+3%2C+Middle+Ring+Road%2C+Overseas+Sector+5%2C+Commercial+Area%2C+Bahria+Phase+8%2C+Rawalpindi
Medici Hospital,Rawalpindi,Bahria Town Phase 4,"Medici Hospital, Civic Centre, Bahria Town Phase 4, Rawalpindi",1,042-32591432,33.6146108,72.9955142,https://www.google.com/maps/search/?api=1&query=Medici+Hospital%2C+Civic+Centre%2C+Bahria+Town+Phase+4%2C+Rawalpindi
Medicent Ent Eye Dental Hospital,Rawalpindi,Bahria Town Phase 4,"Medicent Ent Eye Dental Hospital, 44 Marina Commercial, Corniche Road, Phase 4 Bahria Town, Rawalpindi, Bahria Town Phase 4, Rawalpindi",-,3145118532,,,https://www.google.com/maps/search/?api=1&query=Medicent+Ent+Eye+Dental+Hospital%2C+44+Marina+Commercial%2C+Corniche+Road%2C+Phase+4+Bahria+Town%2C+Rawalpindi%2C+Bahria+Town+Phase+4%2C+Rawalpindi
Spire Medical Center,Rawalpindi,Bahria Town Phase 4,"Spire Medical Center, 145- Block C. Civic Centre, Bahria Town Phase 4, Rawalpindi",-,515411223,33.5498633,73.1331083,https://www.google.com/maps/search/?api=1&query=Spire+Medical+Center%2C+145-+Block+C.+Civic+Centre%2C+Bahria+Town+Phase+4%2C+Rawalpindi
Steps Learning Center,Rawalpindi,Bahria Town Phase 4,"Steps Learning Center, Civic Center, Bahria Town Phase 4, Rawalpindi",-,3226868255,24.858218,67.059614,https://www.google.com/maps/search/?api=1&query=Steps+Learning+Center%2C+Civic+Center%2C+Bahria+Town+Phase+4%2C+Rawalpindi
Topaz International Clinic,Rawalpindi,Bahria Town Phase 7,"Topaz International Clinic, Office 1, Ground Floor, Plaza 100C, North Spring Commercial, Bahria Town Phase 7, Rawalpindi",7,512000886,33.51923,73.0865269,https://www.google.com/maps/search/?api=1&query=Topaz+International+Clinic%2C+Office+1%2C+Ground+Floor%2C+Plaza+100C%2C+North+Spring+Commercial%2C+Bahria+Town+Phase+7%2C+Rawalpindi
Atlas Dental Hospital,Rawalpindi,Bahria Town Phase 7,"Atlas Dental Hospital, Lower Ground Floor, 100-C, Bahria Expressway,, Bahria Town Phase 7, Rawalpindi",1,3156667666,33.53082195,73.11836633,https://www.google.com/maps/search/?api=1&query=Atlas+Dental+Hospital%2C+Lower+Ground+Floor%2C+100-C%2C+Bahria+Expressway%2C%2C+Bahria+Town+Phase+7%2C+Rawalpindi
Dr. Arhum Physiotherapy & Pain Clinic,Rawalpindi,Bahria Town Phase 7,"Dr. Arhum Physiotherapy & Pain Clinic, Shop 4E, Near Gloria Jeans, Phase 7 Sector F Bahria Town, Bahria Town Phase 7, Rawalpindi",1,3315220146,33.7191765,73.0543878,https://www.google.com/maps/search/?api=1&query=Dr.+Arhum+Physiotherapy+%26+Pain+Clinic%2C+Shop+4E%2C+Near+Gloria+Jeans%2C+Phase+7+Sector+F+Bahria+Town%2C+Bahria+Town+Phase+7%2C+Rawalpindi
"Defense Medical Complex , Hospital",Rawalpindi,Bahria Town Phase 7,"Defense Medical Complex , Hospital, South Spring Commercial Near Clock Tower, Bahria Town Phase 7, Rawalpindi",-,042-32591432,33.5970356,73.04690191,https://www.google.com/maps/search/?api=1&query=Defense+Medical+Complex+%2C+Hospital%2C+South+Spring+Commercial+Near+Clock+Tower%2C+Bahria+Town+Phase+7%2C+Rawalpindi
Bahria International Hospital,Rawalpindi,Bahria Town Phase 8,"Bahria International Hospital, Abu-Bakar Ave Safari Valley Commercial Block, Bahria Town Phase 8, Rawalpindi",28,042-32591427,31.3877214,74.1881785,https://www.google.com/maps/search/?api=1&query=Bahria+International+Hospital%2C+Abu-Bakar+Ave+Safari+Valley+Commercial+Block%2C+Bahria+Town+Phase+8%2C+Rawalpindi
Wilcare Clinic,Rawalpindi,Bahria Town Phase 8,"Wilcare Clinic, Medicine City Pharmacy And Clinics Shope # 4-5 Linear Commercial, Bahria Town Phase 8, Rawalpindi",-,3215660499,33.6066048,73.0166268,https://www.google.com/maps/search/?api=1&query=Wilcare+Clinic%2C+Medicine+City+Pharmacy+And+Clinics+Shope+%23+4-5+Linear+Commercial%2C+Bahria+Town+Phase+8%2C+Rawalpindi
Pakistan Specialist Hospital,Rawalpindi,Bhara Kahu,"Pakistan Specialist Hospital, Main Murree Road, Bhara Kahu, Rawalpindi",-,(051) 2303877,33.6313364,73.0721779,https://www.google.com/maps/search/?api=1&query=Pakistan+Specialist+Hospital%2C+Main+Murree+Road%2C+Bhara+Kahu%2C+Rawalpindi
Hassan Clinic,Rawalpindi,Bharia Town Phase 4,"Hassan Clinic, Civic Center,Behrain Complex, Bharia Town Phase-4,, Rawalpindi",-,515730673,33.6066048,73.0166268,https://www.google.com/maps/search/?api=1&query=Hassan+Clinic%2C+Civic+Center%2CBehrain+Complex%2C+Bharia+Town+Phase-4%2C%2C+Rawalpindi
The Citi Lab Pwd Hospital,Rawalpindi,Block D Police Foundation,"The Citi Lab Pwd Hospital, Main Pwd Rd, Near Shaafi International Hospital, Block D Police Foundation, Rawalpindi",1,042-32591427,33.56751,73.135622,https://www.google.com/maps/search/?api=1&query=The+Citi+Lab+Pwd+Hospital%2C+Main+Pwd+Rd%2C+Near+Shaafi+International+Hospital%2C+Block+D+Police+Foundation%2C+Rawalpindi
The Citi Lab Holy Family Hospital,Rawalpindi,Block E Satellite Town,"The Citi Lab Holy Family Hospital, Holy Family Rd, Block E Satellite Town, Rawalpindi",-,042-32591427,33.6415427,73.0579331,https://www.google.com/maps/search/?api=1&query=The+Citi+Lab+Holy+Family+Hospital%2C+Holy+Family+Rd%2C+Block+E+Satellite+Town%2C+Rawalpindi
Citi Lab Holy Family Hospital,Rawalpindi,Block E Satellite Town,"Citi Lab Holy Family Hospital, Holy Family Rd, Block E Satellite Town, Rawalpindi",-,042-32591427,33.6415427,73.0579331,https://www.google.com/maps/search/?api=1&query=Citi+Lab+Holy+Family+Hospital%2C+Holy+Family+Rd%2C+Block+E+Satellite+Town%2C+Rawalpindi
Sheikh Clinic,Rawalpindi,Block E Satellite Town,"Sheikh Clinic, Near Gate 2 Holy Family Hospital, Block E Satellite Town, Rawalpindi",1,340890735,32.6376771,74.16424209,https://www.google.com/maps/search/?api=1&query=Sheikh+Clinic%2C+Near+Gate+2+Holy+Family+Hospital%2C+Block+E+Satellite+Town%2C+Rawalpindi
Islamabad Healing Center |Spine And Pain Center|,Rawalpindi,Bostan Khan Road,"Islamabad Healing Center |Spine And Pain Center|, House 30, Zeeshan Street. Near Shell Pump, Bostan Khan Road, Chaklala Sceme 3, Bostan Khan Road, Rawalpindi",-,3111222398,33.586599,73.092821,https://www.google.com/maps/search/?api=1&query=Islamabad+Healing+Center+%7CSpine+And+Pain+Center%7C%2C+House+30%2C+Zeeshan+Street.+Near+Shell+Pump%2C+Bostan+Khan+Road%2C+Chaklala+Sceme+3%2C+Bostan+Khan+Road%2C+Rawalpindi
Al Aziz Dentla Clinic,Rawalpindi,Bostan Khan Road Minhas Plaza,"Al Aziz Dentla Clinic, Bostan Khan Road, Minhas Plaza, Near Chaklala Scheme Three, Bostan Khan Road, Minhas Plaza, Rawalpindi",1,0334 8677964,33.586599,73.092821,https://www.google.com/maps/search/?api=1&query=Al+Aziz+Dentla+Clinic%2C+Bostan+Khan+Road%2C+Minhas+Plaza%2C+Near+Chaklala+Scheme+Three%2C+Bostan+Khan+Road%2C+Minhas+Plaza%2C+Rawalpindi
Ashfaq Medical And Dental Hospital,Rawalpindi,Boston Road,"Ashfaq Medical And Dental Hospital, Dhok Chaudriyan Near Car Chowk, Boston Road, Rawalpindi",3,3235524686,33.595685,73.051474,https://www.google.com/maps/search/?api=1&query=Ashfaq+Medical+And+Dental+Hospital%2C+Dhok+Chaudriyan+Near+Car+Chowk%2C+Boston+Road%2C+Rawalpindi
Usama Memorial Clinic,Rawalpindi,British Homes,"Usama Memorial Clinic, Islamabad View Colony,Main Ijp Road, British Homes, Rawalpindi",1,051-546594,33.63239,73.026664,https://www.google.com/maps/search/?api=1&query=Usama+Memorial+Clinic%2C+Islamabad+View+Colony%2CMain+Ijp+Road%2C+British+Homes%2C+Rawalpindi
Mega Medical Complex Hospital,Rawalpindi,Cantt,"Mega Medical Complex Hospital, Police Station Road,Saddar,Next To Al-Ameen Plaza Opposite To Afic, Cantt, Rawalpindi",18,0333-5566334,33.599216,73.048719,https://www.google.com/maps/search/?api=1&query=Mega+Medical+Complex+Hospital%2C+Police+Station+Road%2CSaddar%2CNext+To+Al-Ameen+Plaza+Opposite+To+Afic%2C+Cantt%2C+Rawalpindi
Premium Diagnostic Center,Rawalpindi,Cantt,"Premium Diagnostic Center, Mall Road,Near General Post Office,Saddar, Cantt, Rawalpindi",5,515586010,33.58497885,73.06572875,https://www.google.com/maps/search/?api=1&query=Premium+Diagnostic+Center%2C+Mall+Road%2CNear+General+Post+Office%2CSaddar%2C+Cantt%2C+Rawalpindi
Abrar Surgery Hospital,Rawalpindi,Cantt,"Abrar Surgery Hospital, House 291B,Near Qasim Market,Peshawar Road, Cantt, Rawalpindi",2,3335133091,33.6199584,72.9806021,https://www.google.com/maps/search/?api=1&query=Abrar+Surgery+Hospital%2C+House+291B%2CNear+Qasim+Market%2CPeshawar+Road%2C+Cantt%2C+Rawalpindi
Combined Military Hospital,Rawalpindi,Cantt,"Combined Military Hospital, Tamiz-Uz-Din Road,Lalkurti, Cantt, Rawalpindi",5,(051) 9273426,33.580071,73.050543,https://www.google.com/maps/search/?api=1&query=Combined+Military+Hospital%2C+Tamiz-Uz-Din+Road%2CLalkurti%2C+Cantt%2C+Rawalpindi
Jinnah Memorial Hospital,Rawalpindi,Cantt,"Jinnah Memorial Hospital, Plot 2A Rashid Minhas Road,Civil Lines,Opposit To Punjab House, Cantt, Rawalpindi",3,515527528,33.592841,73.065281,https://www.google.com/maps/search/?api=1&query=Jinnah+Memorial+Hospital%2C+Plot+2A+Rashid+Minhas+Road%2CCivil+Lines%2COpposit+To+Punjab+House%2C+Cantt%2C+Rawalpindi
Hearts International Hospital,Rawalpindi,Cantt,"Hearts International Hospital, Plot 192-A,Mall Road,Near Pc Hotel,Saddar, Cantt, Rawalpindi",24,514252008,33.58497885,73.06572875,https://www.google.com/maps/search/?api=1&query=Hearts+International+Hospital%2C+Plot+192-A%2CMall+Road%2CNear+Pc+Hotel%2CSaddar%2C+Cantt%2C+Rawalpindi
Al-Shifa Trust Eye Hospital,Rawalpindi,Cantt,"Al-Shifa Trust Eye Hospital, Near Ayub Park,Gt Road, Cantt, Rawalpindi",9,515487820,33.644859,72.838343,https://www.google.com/maps/search/?api=1&query=Al-Shifa+Trust+Eye+Hospital%2C+Near+Ayub+Park%2CGt+Road%2C+Cantt%2C+Rawalpindi
Basharat Hospital,Rawalpindi,Cantt,"Basharat Hospital, Before Dha 1 Andopposite Alshifa Trust Eye Hospital,Gt Road, Cantt, Rawalpindi",15,(051) 5488692,33.644859,72.838343,https://www.google.com/maps/search/?api=1&query=Basharat+Hospital%2C+Before+Dha+1+Andopposite+Alshifa+Trust+Eye+Hospital%2CGt+Road%2C+Cantt%2C+Rawalpindi
A V Hearing Aids Clinic Ii,Rawalpindi,Cantt,"A V Hearing Aids Clinic Ii, Unit 104 First Floor Rafay Mall Peshawar Road Rawalpindi., Cantt, Rawalpindi",1,0344-2029603 051-5582746,33.6118763,72.99928717,https://www.google.com/maps/search/?api=1&query=A+V+Hearing+Aids+Clinic+Ii%2C+Unit+104+First+Floor+Rafay+Mall+Peshawar+Road+Rawalpindi.%2C+Cantt%2C+Rawalpindi
The Dental Consultants Hospital,Rawalpindi,Cantt,"The Dental Consultants Hospital, Moon Plaza,Main Airport Road,Jhanda Chichi, Cantt, Rawalpindi",2,3335206136,33.593535,73.127172,https://www.google.com/maps/search/?api=1&query=The+Dental+Consultants+Hospital%2C+Moon+Plaza%2CMain+Airport+Road%2CJhanda+Chichi%2C+Cantt%2C+Rawalpindi
Military Hospital Rawalpindi,Rawalpindi,Cantt,"Military Hospital Rawalpindi, Abid Majeed Road,Near Saddar, Cantt, Rawalpindi",6,519270346,33.595734,73.041514,https://www.google.com/maps/search/?api=1&query=Military+Hospital+Rawalpindi%2C+Abid+Majeed+Road%2CNear+Saddar%2C+Cantt%2C+Rawalpindi
Cantonment General Hospital,Rawalpindi,Cantt,"Cantonment General Hospital, Bank Road,Near Ghakar Plaza,Saddar, Cantt, Rawalpindi",4,051-9270151,33.592488,73.056705,https://www.google.com/maps/search/?api=1&query=Cantonment+General+Hospital%2C+Bank+Road%2CNear+Ghakar+Plaza%2CSaddar%2C+Cantt%2C+Rawalpindi
